parent.pop,elevation.group,elev_m,Lat,Long,Gowers_Dist,bias,std.error,conf.low,conf.high,TimePd
YO4,High,2157.57391,37.76378,-119.77244,0.3662881952407945,-1.0704364358260499e-4,0.014147069489630064,0.3386674921979167,0.39412298557083747,Historical
WL2,High,2020.115818,38.8263,-120.25242,0.3710235492002998,0.0016424058248837303,0.014979723170381784,0.3400214254630876,0.3987408612877445,Historical
CC,Low,313,39.58597,-121.43311,0.3989702831045727,5.8377245646890064e-5,0.026924415829349544,0.3461410205286206,0.45168279118923105,Historical
CP2,High,2244.132886,38.66169,-120.13065,0.4044148461374616,-6.005045792292774e-4,0.022443582984325323,0.36102673638337723,0.4490039650500045,Historical
SQ3,High,2373.170732,36.72109,-118.84933,0.45722853200184765,-0.001533457792729842,0.016145520795759757,0.4271173505232459,0.4904066290659091,Historical
YO7,High,2469.978665,37.80903,-119.56605,0.46576585188049435,-0.0015311987931032611,0.022688085404099095,0.42282922040339455,0.5117648809438007,Historical
CP3,High,2266.382201,38.70649,-120.08797,0.4669526810836787,-0.0015362556434811991,0.02356575524292393,0.42230090518254304,0.5146769682717768,Historical
TM2,Low,379.1526973,39.59255,-121.55072,0.46958850562859233,-0.002428285744077552,0.03040227591174693,0.41242942553759626,0.5316041572077435,Historical
YO8,High,2590.97836,37.81117,-119.48624,0.484671443589994,-0.0025328951181952664,0.02341231075336021,0.44131705283674344,0.5330916245796351,Historical
YO11,High,2872.295032,37.93844,-119.23157,0.6186302929394776,-0.004525466209946871,0.02234230736879043,0.5793656413750714,0.6669458769237775,Historical
LV1,High,2593.416641,40.47471,-121.50486,0.6598801161500408,-0.008677792225021297,0.021869439240000527,0.6256945951025741,0.7114212216475502,Historical
LVTR1,High,2741.38982,40.47917,-121.5032,0.6716468976976624,-0.009678607465719802,0.021918299600952925,0.6383664273431559,0.7242845829836085,Historical
LV3,High,2353.550747,40.47917,-121.52311,0.6724587621985981,-0.008364860135172236,0.021751329613898366,0.6381917996746701,0.7234554449928706,Historical
